7 1:2404.777184 2:78.932080 3:-16.455893 4:-18.418782 5:-10.747527 6:-12.973697 7:-19.679837 8:-8.907181 9:-12.909724 10:-6.478565 11:-6.149689 12:-19.356929 13:-20.992062 14:-13.341820 15:-6.025255 16:-2.068051 17:4.123545 18:2.024830 19:-2.674564 20:-1.593037 21:2.130140 22:15.709008 23:17.935172 24:27.139478 25:29.294691 26:9.765406 27:-0.180706 28:-14.649208 29:-24.529959 30:-20.146619 31:-17.921553 32:-6.927669 33:6.796731 34:11.100565 35:5.932175 36:-1.505531 37:-4.621654 38:-1.610009 39:-0.664134 40:4.357131 
17 1:2399.470334 2:86.407833 3:-18.510387 4:-7.660763 5:-15.031116 6:-25.457588 7:-30.560242 8:-12.098456 9:-10.134678 10:-4.814494 11:-8.519211 12:-14.910556 13:-17.850890 14:-11.466106 15:-6.743062 16:-3.884333 17:-5.492245 18:2.579678 19:8.101909 20:4.078230 21:3.417256 22:15.996102 23:15.028542 24:17.491831 25:16.883383 26:7.607478 27:6.458019 28:-8.851740 29:-15.371104 30:-13.914034 31:-8.147402 32:0.960805 33:5.530149 34:5.418681 35:0.872683 36:-3.703897 37:-5.709698 38:-1.883251 39:7.625417 40:8.600511 
14 1:2367.850769 2:71.761865 3:-33.323622 4:-30.516959 5:-24.158845 6:-19.463740 7:2.661316 8:7.279414 9:-17.996316 10:-17.153650 11:-12.844573 12:-18.482762 13:-23.742493 14:-23.625182 15:-19.904367 16:-3.370563 17:10.072998 18:17.258354 19:8.305897 20:1.257768 21:-3.035441 22:9.552222 23:11.049897 24:14.061179 25:16.074052 26:9.085094 27:1.354470 28:-3.022863 29:0.202531 30:-13.224469 31:-12.164353 32:-3.310884 33:-2.028976 34:-2.691853 35:2.636149 36:8.021759 37:5.417493 38:-1.658700 39:-4.701222 40:-3.328233 
10 1:2358.173475 2:76.751581 3:-19.284591 4:-24.218097 5:-23.537641 6:-21.682737 7:-30.427554 8:-26.158468 9:-23.818589 10:1.874675 11:0.039541 12:-16.875432 13:-15.762701 14:-17.809809 15:-3.882964 16:2.865882 17:4.261948 18:8.164235 19:6.319221 20:-1.635321 21:-0.469944 22:11.436496 23:14.967106 24:20.762069 25:23.368227 26:6.819919 27:3.192918 28:-7.264906 29:-13.791533 30:-13.742819 31:-10.183220 32:-2.051262 33:1.089978 34:2.737149 35:2.045999 36:-4.850621 37:-0.381980 38:-1.804899 39:-4.448610 40:-2.981410 
17 1:2409.411848 2:83.965543 3:-20.440215 4:-6.687874 5:-13.895776 6:-28.122536 7:-28.852122 8:-11.611328 9:-12.573868 10:-3.286481 11:-7.601280 12:-17.811243 13:-16.900660 14:-10.751782 15:-7.226227 16:-4.173100 17:-4.954085 18:3.982071 19:7.733937 20:4.915454 21:4.109283 22:15.677305 23:15.807932 24:17.590486 25:15.988462 26:8.133885 27:6.068462 28:-10.313348 29:-14.627271 30:-12.476230 31:-8.681049 32:1.634736 33:6.619177 34:5.381966 35:1.100007 36:-4.106226 37:-5.717676 38:-1.691432 39:7.131431 40:8.126339 
3 1:2390.709518 2:39.726869 3:1.205512 4:-1.177168 5:-20.406583 6:-26.856921 7:-25.402303 8:-23.322312 9:-24.277139 10:-1.636572 11:-21.878537 12:-9.533428 13:-14.662041 14:-18.064680 15:-19.975969 16:-3.635930 17:-6.290599 18:7.514935 19:0.416958 20:-0.367735 21:15.871043 22:13.851807 23:20.090723 24:18.939605 25:18.759463 26:7.117018 27:-1.727593 28:-7.058249 29:-16.114543 30:-5.941406 31:-0.141471 32:6.106175 33:14.482524 34:9.024392 35:-2.274053 36:-2.515173 37:-6.437764 38:-0.203955 39:8.720178 40:9.973036 
9 1:2384.824428 2:41.820596 3:1.319349 4:1.958188 5:-23.195221 6:-21.093348 7:-24.233867 8:-17.049068 9:-18.936559 10:-14.952254 11:-9.567118 12:-11.158947 13:-17.294831 14:-18.372075 15:-11.814067 16:-6.728623 17:3.683549 18:-1.089713 19:1.924748 20:2.724330 21:8.185616 22:21.009573 23:24.559269 24:32.902946 25:27.599741 26:16.364901 27:2.019774 28:-12.551883 29:-20.284192 30:-20.282415 31:-13.846146 32:-1.886230 33:6.149437 34:9.953232 35:8.794348 36:0.207197 37:-0.689225 38:-1.961128 39:3.941941 40:4.188513 
5 1:2371.897345 2:59.777439 3:-3.792879 4:-14.949535 5:-16.185842 6:-29.371626 7:-20.016609 8:-19.765816 9:-27.867743 10:0.078259 11:9.423003 12:-10.553773 13:-25.565616 14:-20.979070 15:0.722079 16:10.717772 17:6.796159 18:-1.948115 19:4.247796 20:7.817079 21:5.960987 22:10.540749 23:15.389272 24:24.859575 25:23.711050 26:7.861751 27:-3.651510 28:-12.823914 29:-18.325098 30:-16.328716 31:-4.133709 32:1.444937 33:2.763873 34:7.109235 35:4.427016 36:-8.200027 37:-14.328293 38:-4.119883 39:7.029263 40:8.108941 
11 1:2392.403373 2:78.119541 3:-19.233810 4:-17.479465 5:-19.097942 6:-30.478474 7:-31.931966 8:-18.214342 9:-12.741421 10:1.264126 11:-0.974615 12:-14.661564 13:-15.806262 14:-8.874183 15:-8.491040 16:-0.984388 17:2.809366 18:2.165236 19:6.185371 20:4.242796 21:5.834806 22:20.119785 23:19.594455 24:24.163309 25:20.814635 26:7.688509 27:0.964017 28:-10.893879 29:-15.729376 30:-16.600944 31:-13.370375 32:-7.082888 33:5.150619 34:7.417143 35:1.105201 36:-7.841185 37:-6.933967 38:1.610344 39:4.457882 40:10.088259 
23 1:2423.893780 2:-7.783388 3:51.833805 4:-23.793602 5:3.867336 6:-29.987935 7:-32.253974 8:-11.968624 9:-23.146688 10:-2.929310 11:-11.903821 12:-10.184963 13:-16.342124 14:-4.824809 15:-7.256548 16:-7.410810 17:-1.244509 18:2.004580 19:-2.095660 20:-0.183669 21:2.553013 22:14.982773 23:19.588788 24:23.933665 25:16.896365 26:7.208541 27:-0.017458 28:-10.958660 29:-14.048703 30:-17.164039 31:-14.217333 32:-4.864753 33:3.830409 34:1.938796 35:2.285046 36:-4.733636 37:-6.892868 38:0.861068 39:-2.519677 40:-1.131918 
6 1:2392.575026 2:75.277530 3:3.348753 4:-21.854352 5:-20.483761 6:-13.749719 7:-34.568360 8:-20.502811 9:-17.872979 10:-9.005654 11:1.546101 12:-16.102043 13:-11.288526 14:-13.317841 15:-8.882662 16:-7.762010 17:-6.106001 18:10.134369 19:9.576920 20:12.116216 21:15.537782 22:23.371155 23:27.229004 24:15.917655 25:7.582944 26:-2.632355 27:-1.220638 28:-6.317854 29:-14.861575 30:-7.633891 31:-2.761259 32:5.736135 33:2.041839 34:-6.469830 35:-7.118336 36:-6.439330 37:-2.191684 38:0.137175 39:3.430362 40:4.101776 
4 1:2375.487429 2:60.161376 3:-21.509498 4:-8.761173 5:-12.304831 6:-27.729799 7:-30.472145 8:-10.693017 9:-5.635332 10:3.785735 11:-11.953194 12:-27.564469 13:-28.665896 14:-16.717853 15:-6.827442 16:5.261171 17:6.019757 18:3.552043 19:8.827792 20:12.844163 21:13.185074 22:18.139836 23:22.849986 24:17.522341 25:14.870629 26:-0.524405 27:-11.192348 28:-11.438328 29:-9.663654 30:-4.652408 31:-0.265165 32:-2.378513 33:1.287848 34:2.920848 35:0.582040 36:-0.911899 37:-6.919300 38:-2.228979 39:2.935458 40:5.474223 
9 1:2382.279154 2:43.350237 3:2.259412 4:0.612399 5:-20.604992 6:-21.670337 7:-26.484243 8:-14.952212 9:-18.084374 10:-15.653291 11:-9.469770 12:-10.827803 13:-18.252304 14:-16.956484 15:-11.507929 16:-8.159210 17:4.020450 18:0.485934 19:0.007140 20:3.150075 21:9.153574 22:19.492309 23:25.305149 24:33.177848 25:25.840969 26:17.100620 27:2.617246 28:-14.082471 29:-19.617840 30:-19.463572 31:-14.868233 32:-2.120635 33:6.351624 34:9.663365 35:9.165859 36:-0.032062 37:-1.525937 38:-1.624483 39:4.526235 40:3.511621 
7 1:2394.102691 2:86.906256 3:-16.401238 4:-19.969345 5:-13.988693 6:-10.745868 7:-22.427030 8:-8.702223 9:-12.047279 10:-6.088950 11:-5.612118 12:-18.269479 13:-21.532602 14:-12.324963 15:-4.507111 16:-2.783006 17:5.554357 18:3.647987 19:-2.294365 20:-1.459517 21:4.719372 22:15.993384 23:15.797831 24:26.219141 25:27.281972 26:7.784852 27:-1.198050 28:-14.421693 29:-23.462575 30:-19.406489 31:-17.550892 32:-8.285524 33:5.332134 34:9.512514 35:3.430915 36:-3.173281 37:-5.949084 38:-2.624668 39:-1.258046 40:4.125610 
0 1:2442.471385 2:53.514390 3:-47.439996 4:-35.235090 5:-20.393153 6:0.705396 7:3.317769 8:-12.054864 9:-22.007815 10:-9.295554 11:-12.927356 12:-14.712164 13:-26.687138 14:-10.176829 15:-6.169717 16:1.405067 17:5.225214 18:13.126828 19:16.292789 20:11.858916 21:15.242089 22:11.527504 23:14.696013 24:17.770537 25:15.075117 26:1.649252 27:-4.945585 28:-10.477781 29:-15.832832 30:-13.307888 31:-9.611743 32:-0.190407 33:2.199611 34:2.831914 35:0.172768 36:-7.156416 37:-6.106784 38:-2.347287 39:3.711741 40:7.746933 
15 1:2352.890373 2:82.380571 3:-18.550212 4:-23.870561 5:-25.846328 6:-23.823109 7:-24.104577 8:-12.101188 9:-16.519919 10:-8.981629 11:7.586311 12:-6.136108 13:-23.685605 14:-10.672028 15:-2.723150 16:4.884303 17:15.102277 18:8.891096 19:0.874615 20:5.126998 21:6.759411 22:19.446909 23:11.629368 24:11.497939 25:27.517611 26:12.289848 27:-3.539399 28:-8.988234 29:-14.852587 30:-17.464368 31:-9.034211 32:-0.720812 33:3.062858 34:9.113178 35:1.353847 36:-10.953522 37:-18.363614 38:-1.093927 39:9.107106 40:9.627756 
19 1:2393.967913 2:35.840414 3:-7.943747 4:-0.200997 5:-30.593193 6:-16.028096 7:-34.897693 8:-22.922988 9:-18.231858 10:1.997945 11:-2.069033 12:-17.612129 13:-11.222023 14:3.174450 15:-12.911803 16:-16.721414 17:5.828872 18:6.518605 19:6.775943 20:7.247250 21:-0.917307 22:18.741522 23:25.334540 24:14.961477 25:15.000633 26:5.825932 27:-1.195563 28:-15.918420 29:-20.281461 30:-18.380929 31:-10.266288 32:2.392237 33:10.023500 34:2.002629 35:-5.267500 36:-9.190899 37:-7.918070 38:-1.244061 39:6.967539 40:11.886087 
6 1:2412.645563 2:68.769586 3:-9.502443 4:-9.554810 5:-18.254404 6:-19.714496 7:-29.237891 8:-18.943631 9:-19.034424 10:-8.199081 11:-2.177460 12:-15.817130 13:-8.395178 14:-13.108255 15:-12.288284 16:-6.318031 17:-5.893654 18:5.991816 19:6.884642 20:13.028286 21:16.868526 22:20.634151 23:26.369141 24:16.128062 25:7.781221 26:0.096783 27:-3.401201 28:-7.523031 29:-11.574141 30:-6.502462 31:-3.073601 32:6.196557 33:1.019125 34:-5.544731 35:-5.560940 36:-6.478224 37:-0.783126 38:-0.115815 39:3.134558 40:3.487171 
16 1:2406.060014 2:60.933587 3:-23.888655 4:-6.244808 5:-6.335513 6:-25.374220 7:-13.043476 8:-10.625922 9:-18.027808 10:-1.437328 11:2.729541 12:-19.468601 13:-27.142070 14:-19.595675 15:-4.040247 16:0.643356 17:7.117390 18:-5.851438 19:-9.539962 20:3.060755 21:10.190009 22:16.170308 23:13.985393 24:28.824889 25:32.020043 26:15.976820 27:3.215675 28:-12.335809 29:-22.950438 30:-17.040774 31:-8.138773 32:-1.039698 33:6.289566 34:13.616886 35:8.873653 36:-0.162539 37:-4.349061 38:-1.184115 39:4.760138 40:7.033240 
18 1:2464.150897 2:-17.460169 3:27.588692 4:-29.508434 5:-6.105618 6:-26.848858 7:-35.427878 8:-4.859453 9:-22.598812 10:-8.261142 11:-8.753582 12:-14.814171 13:-5.035179 14:-8.370887 15:-6.369482 16:-3.906358 17:-1.364100 18:4.986522 19:12.284875 20:5.643039 21:10.587251 22:13.740179 23:17.804392 24:11.095994 25:7.241312 26:-0.945441 27:-6.517930 28:-11.740273 29:-12.800370 30:-15.789393 31:-3.284917 32:1.098585 33:3.636679 34:-3.212659 35:-5.916735 36:-9.026771 37:-9.123007 38:-7.196673 39:2.353107 40:2.606007 
22 1:2443.850699 2:-28.983615 3:28.766715 4:-26.397369 5:-7.164105 6:-29.525935 7:-40.235778 8:-2.464466 9:-25.619183 10:-1.033299 11:-3.946142 12:-13.815939 13:0.731934 14:-7.411331 15:-3.315596 16:-5.434219 17:-2.904636 18:3.850091 19:-0.462192 20:6.885957 21:1.972665 22:12.470294 23:14.863352 24:16.606785 25:14.152415 26:5.456428 27:-0.447631 28:-8.949889 29:-13.937395 30:-12.902360 31:-11.263051 32:-3.480253 33:1.024094 34:-1.129528 35:-1.781297 36:-3.134964 37:-4.256959 38:-1.881972 39:-2.896448 40:-1.665819 
11 1:2392.393407 2:70.407479 3:-15.215832 4:-18.134360 5:-19.720188 6:-29.704642 7:-32.527837 8:-19.502538 9:-12.933436 10:1.862521 11:-3.495286 12:-12.557374 13:-18.019535 14:-9.923029 15:-7.947967 16:-0.653607 17:1.481072 18:3.665027 19:4.931292 20:2.160279 21:8.275929 22:19.290158 23:19.482483 24:25.805647 25:20.244640 26:7.294256 27:3.954023 28:-10.267762 29:-16.082507 30:-14.834341 31:-13.832385 32:-5.946886 33:6.882775 34:7.665763 35:0.585034 36:-6.448264 37:-8.462922 38:1.595343 39:5.794594 40:8.751729 
5 1:2380.634042 2:56.138111 3:-5.117653 4:-12.885974 5:-16.185949 6:-29.152232 7:-20.791451 8:-17.815230 9:-25.924420 10:-2.267138 11:8.416331 12:-8.555361 13:-23.670575 14:-21.527540 15:-0.011534 16:11.371397 17:6.817502 18:-1.791006 19:4.726670 20:7.423858 21:7.453718 22:9.704695 23:14.017221 24:25.841860 25:23.980891 26:8.696434 27:-4.664960 28:-15.026652 29:-17.496115 30:-14.261095 31:-5.745628 32:0.963774 33:2.556420 34:6.968117 35:3.818687 36:-9.079768 37:-12.257570 38:-4.356494 39:5.912132 40:7.424145 
0 1:2447.091348 2:46.715746 3:-47.600338 4:-37.520082 5:-20.476993 6:-1.625524 7:2.095652 8:-13.436333 9:-22.465436 10:-10.545754 11:-12.756422 12:-14.094509 13:-26.102864 14:-10.761019 15:-5.566631 16:1.870602 17:6.563161 18:14.006788 19:17.532978 20:14.170251 21:15.134716 22:12.884400 23:14.623679 24:19.165721 25:15.535167 26:1.867433 27:-3.802645 28:-10.181489 29:-16.099626 30:-13.016071 31:-8.625469 32:0.292858 33:2.135998 34:2.706746 35:-0.686442 36:-7.273860 37:-6.805149 38:-1.971237 39:4.234175 40:7.070211 
5 1:2376.841521 2:57.212824 3:-4.284265 4:-13.125248 5:-15.534194 6:-28.914799 7:-21.826566 8:-17.918858 9:-25.881226 10:-2.063198 11:9.359547 12:-8.886816 13:-25.579827 14:-21.280902 15:0.645410 16:11.792153 17:6.263500 18:-2.039676 19:4.786480 20:6.776078 21:6.549615 22:11.158775 23:14.838680 24:23.707858 25:24.224077 26:10.033224 27:-5.194249 28:-15.001466 29:-16.909617 30:-15.630076 31:-5.730715 32:0.431929 33:3.696000 34:8.051071 35:2.963491 36:-8.952571 37:-12.709397 38:-4.669800 39:6.245148 40:8.570842 
18 1:2439.920949 2:-17.281887 3:44.139389 4:-33.741550 5:-14.025897 6:-25.278590 7:-39.335256 8:-10.673821 9:-22.336199 10:-6.352668 11:-8.298454 12:-14.745552 13:-3.994420 14:-6.120428 15:-6.643013 16:-5.925105 17:0.091993 18:7.864651 19:12.138366 20:4.676271 21:11.139693 22:14.841760 23:19.314022 24:13.529549 25:8.542570 26:1.971286 27:-1.314309 28:-11.479402 29:-15.436528 30:-14.537665 31:-3.205335 32:-0.082621 33:5.576982 34:-1.756512 35:-7.260955 36:-9.903328 37:-8.030344 38:-4.980436 39:5.300612 40:5.576653 
23 1:2429.064195 2:-8.462452 3:50.892897 4:-26.692618 5:2.006578 6:-27.067273 7:-30.564986 8:-14.859659 9:-23.140473 10:0.303295 11:-12.054377 12:-10.937920 13:-13.600480 14:-3.420580 15:-6.803848 16:-4.935436 17:-0.213649 18:1.104936 19:0.558402 20:3.349918 21:1.713333 22:13.937614 23:21.860201 24:23.483791 25:14.871865 26:9.040727 27:-0.115308 28:-14.404914 29:-15.919499 30:-17.265337 31:-15.488825 32:-7.032045 33:3.266696 34:0.433012 35:-0.915166 36:-5.112539 37:-7.494275 38:-1.580792 39:-3.316724 40:-1.348511 
11 1:2392.333358 2:76.238937 3:-14.029936 4:-21.584894 5:-17.812747 6:-28.886658 7:-33.465194 8:-19.350775 9:-10.647326 10:-0.136609 11:-1.886400 12:-13.345537 13:-17.032746 14:-8.800324 15:-8.079535 16:-2.534932 17:3.823059 18:2.070993 19:5.062726 20:3.889695 21:5.885567 22:18.945660 23:19.759251 24:24.546115 25:19.933893 26:7.459975 27:1.181044 28:-11.323756 29:-15.517630 30:-16.028081 31:-14.133324 32:-7.048977 33:5.656133 34:7.405385 35:1.156224 36:-7.465364 37:-7.825355 38:1.603607 39:4.924432 40:9.729323 
5 1:2374.290291 2:58.534103 3:-2.198921 4:-14.141894 5:-16.052581 6:-28.509612 7:-20.642157 8:-20.057366 9:-26.222664 10:0.145808 11:9.206572 12:-9.667224 13:-26.150143 14:-20.301319 15:0.815855 16:11.797072 17:6.183569 18:-1.505106 19:4.071643 20:7.448483 21:6.354136 22:10.803920 23:14.999899 24:23.239000 25:24.726738 26:7.447536 27:-4.582363 28:-12.133422 29:-18.915400 30:-15.943542 31:-4.418373 32:0.596382 33:3.040088 34:7.294458 35:3.882789 36:-9.195619 37:-13.813361 38:-4.432627 39:6.992179 40:7.858629 
15 1:2355.304117 2:76.964656 3:-12.085418 4:-25.138384 5:-23.127127 6:-23.365930 7:-23.296860 8:-10.682667 9:-14.775810 10:-8.571106 11:7.058822 12:-7.961715 13:-25.230369 14:-12.093352 15:-2.688393 16:4.115593 17:13.223640 18:6.630713 19:0.112031 20:2.396144 21:7.245659 22:18.085429 23:10.606423 24:11.109236 25:24.158103 26:11.249223 27:-3.964644 28:-9.258786 29:-13.499441 30:-17.358196 31:-10.279542 32:-0.987439 33:3.073658 34:9.022177 35:2.769112 36:-10.772724 37:-17.641149 38:-1.909797 39:9.644593 40:8.668998 
7 1:2406.540917 2:78.081557 3:-11.145343 4:-20.043354 5:-11.942228 6:-11.776009 7:-19.970935 8:-10.803075 9:-10.868683 10:-6.473707 11:-6.098323 12:-17.408967 13:-21.775390 14:-13.207795 15:-5.304513 16:-3.675275 17:4.701581 18:2.906627 19:-2.636589 20:-2.541814 21:3.633326 22:15.055365 23:16.635049 24:26.955605 25:27.585543 26:10.327620 27:-0.876716 28:-14.003650 29:-23.615072 30:-19.571769 31:-16.478032 32:-8.142190 33:6.800688 34:11.198952 35:4.945402 36:-1.957180 37:-4.416595 38:-2.086732 39:0.039637 40:4.224328 
7 1:2404.410747 2:78.371493 3:-11.336011 4:-20.775302 5:-11.242865 6:-11.286213 7:-21.268540 8:-9.667757 9:-11.637995 10:-7.526213 11:-5.757663 12:-18.371966 13:-21.829264 14:-13.216314 15:-4.629328 16:-3.546945 17:4.937523 18:2.607235 19:-2.873143 20:-2.685250 21:3.426041 22:14.375643 23:17.159278 24:26.263302 25:29.023611 26:9.683835 27:-0.736444 28:-14.532583 29:-22.940874 30:-20.343529 31:-17.334757 32:-6.861372 33:6.365626 34:11.865567 35:4.728220 36:-2.103323 37:-4.509660 38:-2.114006 39:-0.221758 40:3.802306 
3 1:2401.189059 2:42.044470 3:6.599955 4:0.520698 5:-18.680831 6:-23.799869 7:-24.170294 8:-22.242906 9:-20.757649 10:-0.202060 11:-21.094720 12:-7.509126 13:-13.339582 14:-18.952902 15:-20.578202 16:-4.684347 17:-4.936182 18:7.885532 19:0.370498 20:0.117448 21:15.432325 22:12.767597 23:17.683242 24:17.533927 25:16.630127 26:4.988506 27:-2.401817 28:-8.042674 29:-18.249958 30:-5.764057 31:-0.641264 32:4.917656 33:13.568534 34:8.645791 35:-3.233882 36:-4.636229 37:-8.267786 38:-0.039143 39:8.900738 40:9.901464 
23 1:2461.035703 2:-9.439873 3:27.056825 4:-20.668036 5:7.741546 6:-32.593410 7:-25.328611 8:-9.195101 9:-25.774897 10:-4.626492 11:-12.659073 12:-5.287561 13:-9.690074 14:-9.252757 15:-11.730517 16:-4.309819 17:-1.226515 18:-0.006977 19:-0.473230 20:2.550122 21:4.539656 22:14.916993 23:16.667096 24:21.706703 25:18.639356 26:7.904255 27:-0.840002 28:-10.219019 29:-16.357028 30:-17.692231 31:-9.817243 32:-5.343879 33:-0.251680 34:-0.544630 35:-0.656153 36:-3.605752 37:-3.413167 38:-0.943088 39:-5.433797 40:-0.234948 
4 1:2396.746127 2:53.633994 3:-24.993587 4:-8.297324 5:-10.881268 6:-30.722461 7:-22.845808 8:-10.477190 9:-7.762259 10:1.283768 11:-12.230357 12:-24.964693 13:-26.316889 14:-16.498603 15:-8.845352 16:3.155368 17:6.273677 18:4.124972 19:8.654699 20:13.572287 21:13.076176 22:15.087525 23:22.244943 24:19.941767 25:12.282212 26:0.127904 27:-9.980099 28:-14.169406 29:-10.763053 30:-3.274092 31:-0.347403 32:-2.287778 33:0.486331 34:2.647675 35:-0.467364 36:-0.982414 37:-5.188473 38:-2.710933 39:3.183994 40:3.725930 
19 1:2414.046210 2:29.596345 3:-19.679558 4:-3.720953 5:-26.016239 6:-20.317596 7:-33.612586 8:-18.907647 9:-15.650460 10:-4.213114 11:-4.356569 12:-13.495218 13:-8.765428 14:-0.132022 15:-11.101907 16:-10.112141 17:6.082920 18:3.895963 19:6.889990 20:9.905551 21:3.150153 22:21.327957 23:26.833311 24:18.221020 25:14.208080 26:5.538842 27:-0.265584 28:-13.506621 29:-20.439655 30:-18.220218 31:-8.353792 32:1.235034 33:6.554122 34:1.123530 35:-2.413025 36:-7.104627 37:-6.375614 38:-0.733177 39:4.407115 40:8.007855 
3 1:2423.224291 2:34.170769 3:-13.219507 4:-0.104057 5:-16.888503 6:-29.951134 7:-23.366437 8:-18.964438 9:-21.800938 10:-3.595342 11:-22.779502 12:-9.381973 13:-11.190826 14:-15.380690 15:-17.580031 16:-2.099267 17:-1.429037 18:7.930684 19:0.383158 20:2.834013 21:19.960260 22:15.480253 23:19.301302 24:19.050014 25:16.357174 26:5.314475 27:-3.215996 28:-9.196193 29:-15.839662 30:-6.937810 31:-2.156070 32:3.208623 33:9.892521 34:6.030111 35:-2.522317 36:-3.800003 37:-8.833384 38:-1.578096 39:4.902611 40:4.960397 
16 1:2389.007150 2:69.049442 3:-20.955146 4:-10.118384 5:-4.838738 6:-23.476387 7:-16.289048 8:-12.681946 9:-17.552817 10:0.006909 11:3.252059 12:-21.057323 13:-27.850480 14:-21.390067 15:-2.790746 16:0.732165 17:6.739678 18:-5.242829 19:-7.806303 20:2.786208 21:9.354478 22:17.406075 23:13.959214 24:27.838637 25:31.959800 26:16.613336 27:5.738766 28:-11.800756 29:-23.259485 30:-16.639673 31:-6.173855 32:0.839338 33:8.376701 34:14.428843 35:9.380992 36:-0.304247 37:-6.062264 38:-1.655699 39:5.632087 40:7.814812 
2 1:2399.112826 2:1.147255 3:33.307567 4:-41.301953 5:-17.078365 6:-26.703555 7:-44.516540 8:-12.959785 9:-18.791805 10:-2.685358 11:-3.058676 12:-17.362516 13:-14.769701 14:-6.294138 15:-11.172853 16:11.056680 17:-7.449816 18:12.698404 19:7.059678 20:13.559691 21:-0.982765 22:12.438332 23:20.032252 24:27.164644 25:13.784713 26:9.128476 27:3.192573 28:-4.242653 29:-16.083510 30:-13.566926 31:-11.212442 32:-2.782238 33:5.882289 34:1.340398 35:-2.695843 36:-4.700127 37:-4.906331 38:-3.872856 39:1.993564 40:3.682824 
9 1:2378.435855 2:44.251491 3:0.911078 4:0.946441 5:-21.779758 6:-20.685016 7:-27.197150 8:-16.077031 9:-18.129375 10:-16.081370 11:-9.238261 12:-11.168693 13:-17.960711 14:-18.280525 15:-11.833470 16:-8.410543 17:4.439659 18:-0.703786 19:0.915797 20:3.298440 21:8.450393 22:20.304162 23:24.808709 24:33.843699 25:27.073857 26:17.306938 27:2.286346 28:-13.283799 29:-19.870320 30:-20.793030 31:-14.631378 32:-1.209606 33:6.714039 34:10.265543 35:9.139064 36:-0.788464 37:-0.313841 38:-1.763674 39:4.465691 40:4.739509 
6 1:2391.593124 2:78.086555 3:-0.836703 4:-19.967706 5:-21.126231 6:-15.105441 7:-32.187992 8:-21.587869 9:-19.805269 10:-7.101948 11:1.861124 12:-18.838417 13:-9.022665 14:-13.070660 15:-10.605037 16:-7.049653 17:-5.482127 18:8.813079 19:10.790508 20:13.080297 21:14.072266 22:23.213441 23:27.709887 24:15.020625 25:8.811838 26:-2.052834 27:-1.659866 28:-6.544456 29:-14.924593 30:-7.416704 31:-2.599277 32:6.052167 33:1.692098 34:-5.944690 35:-7.010625 36:-7.095971 37:-1.619257 38:-0.199704 39:2.983218 40:5.183417 
0 1:2445.050339 2:47.826004 3:-47.339982 4:-36.129984 5:-21.028115 6:-0.195203 7:1.894586 8:-12.533084 9:-22.015457 10:-9.622133 11:-12.642391 12:-15.356803 13:-25.964323 14:-11.851984 15:-6.595545 16:1.073898 17:5.543924 18:13.679495 19:17.261174 20:13.802228 21:14.548826 22:12.714060 23:15.390903 24:18.689212 25:16.281014 26:2.554731 27:-3.821485 28:-10.213320 29:-15.286473 30:-13.531905 31:-8.992277 32:-0.040591 33:2.611200 34:2.673400 35:0.119004 36:-7.371391 37:-6.662371 38:-1.691098 39:3.692073 40:7.920295 
21 1:2400.507041 2:68.189067 3:-5.153488 4:-10.332903 5:-8.993790 6:-13.775423 7:-20.587495 8:-18.382207 9:-22.587459 10:-14.828281 11:-5.992046 12:-10.674949 13:-21.118449 14:-21.618669 15:-11.970553 16:1.802666 17:-0.098173 18:-11.258134 19:-7.493448 20:-1.868319 21:10.073215 22:17.486381 23:16.528572 24:21.663539 25:29.975977 26:15.070120 27:-0.271420 28:-12.455093 29:-16.465197 30:-11.226104 31:-8.288250 32:2.452077 33:9.974834 34:12.673106 35:11.521691 36:-2.473418 37:-7.781420 38:-3.943880 39:3.399243 40:8.851045 
9 1:2387.180604 2:40.618749 3:2.738460 4:0.197735 5:-19.301339 6:-22.714966 7:-26.935056 8:-13.922908 9:-18.070912 10:-16.138271 11:-7.167622 12:-10.774231 13:-19.867111 14:-16.844096 15:-10.002535 16:-8.489248 17:3.272303 18:0.899226 19:0.961840 20:2.504824 21:9.690097 22:20.784091 23:25.188336 24:33.009756 25:25.993346 26:16.053797 27:3.167033 28:-12.863204 29:-19.317801 30:-21.215976 31:-13.816948 32:-1.591285 33:5.234952 34:10.075150 35:9.485997 36:-0.780806 37:-0.956753 38:-1.608256 39:4.785686 40:4.415006 
12 1:2406.432087 2:83.018095 3:-14.044650 4:-19.996206 5:-15.894643 6:-19.869883 7:-23.129922 8:-16.501742 9:-13.700975 10:-2.528683 11:-12.015017 12:-30.356745 13:-23.565269 14:-10.844637 15:-3.407894 16:-3.283697 17:6.563294 18:8.862507 19:2.085566 20:4.663475 21:4.945244 22:9.503793 23:14.292624 24:20.111470 25:16.592412 26:8.233138 27:-0.008067 28:-10.514529 29:-17.385076 30:-15.681595 31:-14.207181 32:-9.756604 33:3.100935 34:7.226737 35:-1.209706 36:-8.015564 37:-8.519311 38:-2.714888 39:2.012883 40:2.553629 
